"shapeid","x","y"
"1.1","-95.340475","30.013407"
"1.1","-95.344155","30.014029"
"1.1","-95.346679","30.014445"
"1.1","-95.349978","30.015035"
"1.1","-95.350882","30.015202"
"1.1","-95.352228","30.015421"
"1.1","-95.352804","30.015519"
"1.1","-95.352998","30.01555"
"1.1","-95.353381","30.015624"
"1.1","-95.354939","30.015898"
"1.1","-95.357409","30.016341"
"1.1","-95.357611","30.016376"
"1.1","-95.357673","30.016106"
"1.1","-95.357731","30.015855"
"1.1","-95.357858","30.015478"
"1.1","-95.358098","30.014892"
"1.1","-95.358442","30.014356"
"1.1","-95.358694","30.013932"
"1.1","-95.35928","30.013301"
"1.1","-95.359916","30.012853"
"1.1","-95.360991","30.011924"
"1.1","-95.361409","30.011439"
"1.1","-95.361519","30.011317"
"1.1","-95.361808","30.010996"
"1.1","-95.362411","30.01044"
"1.1","-95.362886","30.010088"
"1.1","-95.363877","30.009536"
"1.1","-95.364286","30.009396"
"1.1","-95.364974","30.009029"
"1.1","-95.3653","30.008806"
"1.1","-95.365688","30.008518"
"1.1","-95.365927","30.008326"
"1.1","-95.366561","30.007712"
"1.1","-95.366748","30.007507"
"1.1","-95.367005","30.007302"
"1.1","-95.367342","30.007054"
"1.1","-95.368058","30.006594"
"1.1","-95.369313","30.005867"
"1.1","-95.369601","30.005586"
"1.1","-95.369696","30.005514"
"1.1","-95.370379","30.004999"
"1.1","-95.370777","30.004737"
"1.1","-95.372189","30.00403"
"1.1","-95.371847","30.003008"
"1.1","-95.37167","30.002516"
"1.1","-95.371609","30.002381"
"1.1","-95.371442","30.001849"
"1.1","-95.371261","30.001319"
"1.1","-95.37115","30.000994"
"1.1","-95.37107","30.000734"
"1.1","-95.370914","30.000259"
"1.1","-95.370892","30.000165"
"1.1","-95.370839","30.000016"
"1.1","-95.370773","29.999762"
"1.1","-95.370535","29.999029"
"1.1","-95.370491","29.998859"
"1.1","-95.370443","29.998717"
"1.1","-95.37048","29.998664"
"1.1","-95.370674","29.998455"
"1.1","-95.370763","29.998375"
"1.1","-95.370847","29.998271"
"1.1","-95.371309","29.997782"
"1.1","-95.372617","29.996417"
"1.1","-95.372777","29.996297"
"1.1","-95.372882","29.996147"
"1.1","-95.373127","29.995869"
"1.1","-95.376459","29.99237"
"1.1","-95.376874","29.99193"
"1.1","-95.37745","29.991336"
"1.1","-95.377759","29.991014"
"1.1","-95.378664","29.990066"
"1.1","-95.380132","29.98854"
"1.1","-95.380914","29.98774"
"1.1","-95.382031","29.986587"
